customer_id,customer_name,segment,region,city,industry
C00919,Customer 0919,SMB,South,Chennai,Energy
C00920,Customer 0920,Mid-Market,West,Mumbai,Energy
C00921,Customer 0921,Enterprise,North,Delhi,Automotive
C00922,Customer 0922,Enterprise,Central,Bhopal,Manufacturing
C00923,Customer 0923,Mid-Market,West,Ahmedabad,Manufacturing
C00924,Customer 0924,Enterprise,West,Pune,Manufacturing
C00925,Customer 0925,Enterprise,North,Lucknow,Automotive
C00926,Customer 0926,SMB,South,Hyderabad,Construction
C00927,Customer 0927,Mid-Market,North,Chandigarh,Manufacturing
C00928,Customer 0928,Enterprise,Central,Indore,Energy
C00929,Customer 0929,Mid-Market,West,Mumbai,Automotive
C00930,Customer 0930,Mid-Market,East,Bhubaneswar,Healthcare
C00931,Customer 0931,SMB,South,Hyderabad,Energy
C00932,Customer 0932,Enterprise,South,Chennai,Energy
C00933,Customer 0933,SMB,South,Hyderabad,Manufacturing
C00934,Customer 0934,SMB,East,Guwahati,Healthcare
C00935,Customer 0935,Enterprise,East,Bhubaneswar,Manufacturing
C00936,Customer 0936,Enterprise,North,Delhi,Energy
C00937,Customer 0937,Mid-Market,Central,Bhopal,Construction
C00938,Customer 0938,SMB,North,Chandigarh,Logistics
C00939,Customer 0939,Mid-Market,Central,Nagpur,Logistics
C00940,Customer 0940,Mid-Market,North,Chandigarh,Healthcare
C00941,Customer 0941,SMB,South,Bengaluru,Energy
C00942,Customer 0942,SMB,Central,Nagpur,Construction
C00943,Customer 0943,Mid-Market,North,Chandigarh,Construction
C00944,Customer 0944,Mid-Market,South,Hyderabad,Manufacturing
C00945,Customer 0945,SMB,South,Bengaluru,Healthcare
C00946,Customer 0946,Mid-Market,South,Hyderabad,Logistics
C00947,Customer 0947,SMB,East,Bhubaneswar,Construction
C00948,Customer 0948,Enterprise,Central,Nagpur,Automotive
C00949,Customer 0949,Enterprise,Central,Indore,Energy
C00950,Customer 0950,SMB,South,Hyderabad,Automotive
C00951,Customer 0951,Mid-Market,West,Mumbai,Healthcare
C00952,Customer 0952,Enterprise,South,Hyderabad,Energy
C00953,Customer 0953,Enterprise,South,Bengaluru,Healthcare
C00954,Customer 0954,Mid-Market,North,Chandigarh,Healthcare
C00955,Customer 0955,SMB,Central,Bhopal,Construction
C00956,Customer 0956,Enterprise,Central,Bhopal,Construction
C00957,Customer 0957,Enterprise,East,Guwahati,Automotive
C00958,Customer 0958,Mid-Market,West,Ahmedabad,Manufacturing
C00959,Customer 0959,SMB,West,Mumbai,Manufacturing
C00960,Customer 0960,Mid-Market,West,Pune,Logistics
C00961,Customer 0961,SMB,West,Pune,Automotive
C00962,Customer 0962,SMB,South,Chennai,Logistics
C00963,Customer 0963,Mid-Market,North,Chandigarh,Manufacturing
C00964,Customer 0964,SMB,North,Lucknow,Logistics
C00965,Customer 0965,Mid-Market,Central,Indore,Energy
C00966,Customer 0966,Mid-Market,West,Mumbai,Healthcare
C00967,Customer 0967,Mid-Market,Central,Indore,Logistics
C00968,Customer 0968,SMB,North,Chandigarh,Construction
C00969,Customer 0969,SMB,West,Pune,Logistics
C00970,Customer 0970,SMB,North,Delhi,Healthcare
C00971,Customer 0971,SMB,South,Chennai,Healthcare
C00972,Customer 0972,Mid-Market,North,Lucknow,Construction
C00973,Customer 0973,SMB,North,Chandigarh,Logistics
C00974,Customer 0974,SMB,Central,Indore,Manufacturing
C00975,Customer 0975,Enterprise,South,Chennai,Construction
C00976,Customer 0976,Enterprise,West,Ahmedabad,Construction
C00977,Customer 0977,Mid-Market,West,Mumbai,Logistics
C00978,Customer 0978,SMB,South,Bengaluru,Automotive
C00979,Customer 0979,Mid-Market,West,Pune,Automotive
C00980,Customer 0980,SMB,North,Chandigarh,Construction
C00981,Customer 0981,Enterprise,Central,Indore,Logistics
C00982,Customer 0982,Mid-Market,East,Guwahati,Manufacturing
C00983,Customer 0983,Mid-Market,East,Bhubaneswar,Construction
C00984,Customer 0984,Enterprise,West,Pune,Healthcare
C00985,Customer 0985,SMB,North,Delhi,Healthcare
C00986,Customer 0986,Enterprise,Central,Bhopal,Automotive
C00987,Customer 0987,SMB,South,Bengaluru,Construction
C00988,Customer 0988,Enterprise,North,Lucknow,Automotive
C00989,Customer 0989,SMB,South,Hyderabad,Automotive
C00990,Customer 0990,Mid-Market,East,Guwahati,Logistics
C00991,Customer 0991,Enterprise,West,Mumbai,Manufacturing
C00992,Customer 0992,Enterprise,East,Kolkata,Construction
C00993,Customer 0993,Enterprise,East,Guwahati,Healthcare
C00994,Customer 0994,Mid-Market,North,Lucknow,Logistics
C00995,Customer 0995,SMB,Central,Nagpur,Automotive
C00996,Customer 0996,Mid-Market,South,Bengaluru,Healthcare
C00997,Customer 0997,Mid-Market,West,Ahmedabad,Manufacturing
C00998,Customer 0998,Mid-Market,North,Chandigarh,Automotive
C00999,Customer 0999,Mid-Market,Central,Bhopal,Construction
C01000,Customer 1000,Mid-Market,South,Chennai,Healthcare
C01001,Customer 1001,Mid-Market,North,Lucknow,Logistics
C01002,Customer 1002,SMB,South,Chennai,Construction
C01003,Customer 1003,SMB,North,Lucknow,Manufacturing
C01004,Customer 1004,Mid-Market,North,Chandigarh,Manufacturing
C01005,Customer 1005,Enterprise,West,Mumbai,Logistics
C01006,Customer 1006,Enterprise,South,Hyderabad,Logistics
C01007,Customer 1007,Mid-Market,Central,Bhopal,Logistics
C01008,Customer 1008,Mid-Market,South,Chennai,Manufacturing
C01009,Customer 1009,SMB,East,Bhubaneswar,Logistics
C01010,Customer 1010,Mid-Market,West,Ahmedabad,Manufacturing
C01011,Customer 1011,Mid-Market,West,Mumbai,Manufacturing
C01012,Customer 1012,SMB,West,Pune,Construction
C01013,Customer 1013,Mid-Market,West,Pune,Logistics
C01014,Customer 1014,SMB,Central,Bhopal,Logistics
C01015,Customer 1015,Enterprise,South,Bengaluru,Automotive
C01016,Customer 1016,Mid-Market,North,Delhi,Automotive
C01017,Customer 1017,SMB,East,Bhubaneswar,Construction
C01018,Customer 1018,SMB,Central,Indore,Healthcare
C01019,Customer 1019,SMB,North,Chandigarh,Manufacturing
C01020,Customer 1020,Mid-Market,South,Hyderabad,Automotive
C01021,Customer 1021,SMB,Central,Bhopal,Construction
C01022,Customer 1022,Mid-Market,East,Guwahati,Healthcare
C01023,Customer 1023,Mid-Market,Central,Indore,Automotive
C01024,Customer 1024,Enterprise,West,Mumbai,Healthcare
C01025,Customer 1025,Enterprise,West,Mumbai,Automotive
C01026,Customer 1026,Mid-Market,South,Bengaluru,Manufacturing
C01027,Customer 1027,Enterprise,Central,Bhopal,Energy
C01028,Customer 1028,SMB,South,Bengaluru,Logistics
C01029,Customer 1029,SMB,East,Kolkata,Logistics
C01030,Customer 1030,SMB,South,Chennai,Manufacturing
C01031,Customer 1031,Enterprise,West,Ahmedabad,Healthcare
C01032,Customer 1032,SMB,East,Kolkata,Manufacturing
C01033,Customer 1033,Enterprise,West,Mumbai,Automotive
C01034,Customer 1034,Mid-Market,Central,Nagpur,Manufacturing
C01035,Customer 1035,SMB,South,Hyderabad,Construction
C01036,Customer 1036,Enterprise,West,Ahmedabad,Healthcare
C01037,Customer 1037,Enterprise,South,Hyderabad,Logistics
C01038,Customer 1038,Enterprise,South,Bengaluru,Healthcare
C01039,Customer 1039,Mid-Market,South,Hyderabad,Healthcare
C01040,Customer 1040,SMB,North,Chandigarh,Automotive
C01041,Customer 1041,Enterprise,North,Chandigarh,Construction
C01042,Customer 1042,Enterprise,East,Bhubaneswar,Automotive
C01043,Customer 1043,Mid-Market,West,Ahmedabad,Logistics
C01044,Customer 1044,Mid-Market,East,Guwahati,Automotive
C01045,Customer 1045,SMB,North,Delhi,Healthcare
C01046,Customer 1046,SMB,South,Hyderabad,Manufacturing
C01047,Customer 1047,SMB,North,Lucknow,Logistics
C01048,Customer 1048,SMB,East,Bhubaneswar,Automotive
C01049,Customer 1049,Mid-Market,Central,Nagpur,Manufacturing
C01050,Customer 1050,SMB,South,Bengaluru,Automotive
C01051,Customer 1051,Enterprise,East,Kolkata,Manufacturing
C01052,Customer 1052,Enterprise,North,Lucknow,Automotive
C01053,Customer 1053,Mid-Market,South,Chennai,Healthcare
C01054,Customer 1054,Enterprise,North,Lucknow,Manufacturing
C01055,Customer 1055,SMB,South,Bengaluru,Healthcare
C01056,Customer 1056,Mid-Market,East,Kolkata,Manufacturing
C01057,Customer 1057,SMB,Central,Indore,Logistics
C01058,Customer 1058,Mid-Market,North,Chandigarh,Automotive
C01059,Customer 1059,Mid-Market,West,Pune,Energy
C01060,Customer 1060,SMB,East,Guwahati,Energy
C01061,Customer 1061,Mid-Market,Central,Bhopal,Construction
C01062,Customer 1062,Mid-Market,West,Mumbai,Construction
C01063,Customer 1063,Mid-Market,South,Chennai,Manufacturing
C01064,Customer 1064,SMB,West,Mumbai,Construction
C01065,Customer 1065,SMB,South,Bengaluru,Energy
C01066,Customer 1066,Enterprise,Central,Nagpur,Manufacturing
C01067,Customer 1067,Mid-Market,South,Bengaluru,Energy
C01068,Customer 1068,Mid-Market,East,Bhubaneswar,Manufacturing
C01069,Customer 1069,Enterprise,North,Chandigarh,Automotive
C01070,Customer 1070,Mid-Market,South,Bengaluru,Automotive
C01071,Customer 1071,Mid-Market,Central,Nagpur,Construction
C01072,Customer 1072,Enterprise,West,Pune,Automotive
C01073,Customer 1073,Mid-Market,South,Chennai,Construction
C01074,Customer 1074,Enterprise,Central,Indore,Automotive
C01075,Customer 1075,Mid-Market,Central,Indore,Energy
C01076,Customer 1076,Enterprise,South,Hyderabad,Energy
C01077,Customer 1077,SMB,West,Mumbai,Healthcare
C01078,Customer 1078,Enterprise,West,Ahmedabad,Energy
C01079,Customer 1079,SMB,West,Mumbai,Healthcare
C01080,Customer 1080,Enterprise,South,Hyderabad,Construction
C01081,Customer 1081,Mid-Market,South,Chennai,Construction
C01082,Customer 1082,Mid-Market,Central,Indore,Construction
C01083,Customer 1083,Mid-Market,Central,Indore,Healthcare
C01084,Customer 1084,Mid-Market,Central,Bhopal,Manufacturing
C01085,Customer 1085,SMB,Central,Nagpur,Healthcare
C01086,Customer 1086,SMB,East,Kolkata,Healthcare
C01087,Customer 1087,Mid-Market,East,Kolkata,Healthcare
C01088,Customer 1088,Enterprise,East,Guwahati,Automotive
C01089,Customer 1089,SMB,West,Ahmedabad,Healthcare
C01090,Customer 1090,Mid-Market,South,Hyderabad,Logistics
C01091,Customer 1091,Enterprise,South,Hyderabad,Construction
C01092,Customer 1092,SMB,West,Ahmedabad,Construction
C01093,Customer 1093,Mid-Market,South,Bengaluru,Healthcare
C01094,Customer 1094,Mid-Market,South,Bengaluru,Construction
C01095,Customer 1095,Mid-Market,West,Ahmedabad,Logistics
C01096,Customer 1096,Mid-Market,South,Bengaluru,Manufacturing
C01097,Customer 1097,Enterprise,North,Lucknow,Energy
C01098,Customer 1098,SMB,East,Bhubaneswar,Energy
C01099,Customer 1099,Enterprise,Central,Bhopal,Construction
C01100,Customer 1100,SMB,North,Delhi,Logistics
C01101,Customer 1101,SMB,North,Lucknow,Healthcare
C01102,Customer 1102,SMB,South,Bengaluru,Construction
C01103,Customer 1103,Enterprise,East,Kolkata,Manufacturing
C01104,Customer 1104,Mid-Market,Central,Bhopal,Logistics
C01105,Customer 1105,Mid-Market,North,Chandigarh,Manufacturing
C01106,Customer 1106,Mid-Market,East,Guwahati,Automotive
C01107,Customer 1107,SMB,North,Delhi,Healthcare
C01108,Customer 1108,Mid-Market,South,Bengaluru,Energy
C01109,Customer 1109,SMB,Central,Nagpur,Energy
C01110,Customer 1110,Enterprise,North,Lucknow,Manufacturing
C01111,Customer 1111,Mid-Market,North,Chandigarh,Construction
C01112,Customer 1112,Enterprise,South,Chennai,Manufacturing
C01113,Customer 1113,SMB,West,Ahmedabad,Automotive
C01114,Customer 1114,Enterprise,Central,Bhopal,Manufacturing
C01115,Customer 1115,Mid-Market,Central,Nagpur,Logistics
C01116,Customer 1116,SMB,North,Lucknow,Logistics
C01117,Customer 1117,Mid-Market,North,Chandigarh,Energy
C01118,Customer 1118,Enterprise,East,Guwahati,Healthcare
C01119,Customer 1119,Enterprise,South,Hyderabad,Manufacturing
C01120,Customer 1120,Mid-Market,Central,Nagpur,Automotive
C01121,Customer 1121,Mid-Market,East,Bhubaneswar,Healthcare
C01122,Customer 1122,Enterprise,North,Chandigarh,Logistics
C01123,Customer 1123,Mid-Market,Central,Bhopal,Automotive
C01124,Customer 1124,Mid-Market,North,Lucknow,Construction
C01125,Customer 1125,Mid-Market,South,Hyderabad,Energy
C01126,Customer 1126,Mid-Market,West,Mumbai,Manufacturing
C01127,Customer 1127,Enterprise,West,Pune,Automotive
C01128,Customer 1128,Enterprise,East,Kolkata,Construction
C01129,Customer 1129,Mid-Market,West,Mumbai,Healthcare
C01130,Customer 1130,Enterprise,Central,Indore,Energy
C01131,Customer 1131,Mid-Market,Central,Nagpur,Automotive
C01132,Customer 1132,SMB,West,Ahmedabad,Automotive
C01133,Customer 1133,SMB,North,Chandigarh,Energy
C01134,Customer 1134,Mid-Market,East,Bhubaneswar,Construction
C01135,Customer 1135,Mid-Market,Central,Indore,Healthcare
C01136,Customer 1136,Mid-Market,South,Chennai,Energy
C01137,Customer 1137,SMB,West,Mumbai,Manufacturing
C01138,Customer 1138,Mid-Market,South,Chennai,Energy
C01139,Customer 1139,Mid-Market,North,Lucknow,Logistics
C01140,Customer 1140,Mid-Market,East,Guwahati,Manufacturing
C01141,Customer 1141,Enterprise,South,Bengaluru,Construction
C01142,Customer 1142,Mid-Market,East,Kolkata,Automotive
C01143,Customer 1143,SMB,Central,Indore,Manufacturing
C01144,Customer 1144,SMB,Central,Bhopal,Manufacturing
C01145,Customer 1145,Enterprise,South,Bengaluru,Construction
C01146,Customer 1146,Mid-Market,South,Chennai,Manufacturing
C01147,Customer 1147,Mid-Market,East,Kolkata,Manufacturing
C01148,Customer 1148,Mid-Market,East,Kolkata,Energy
C01149,Customer 1149,Mid-Market,West,Mumbai,Manufacturing
C01150,Customer 1150,Enterprise,Central,Bhopal,Healthcare
C01151,Customer 1151,SMB,North,Chandigarh,Manufacturing
C01152,Customer 1152,SMB,Central,Nagpur,Logistics
C01153,Customer 1153,Mid-Market,North,Chandigarh,Healthcare
C01154,Customer 1154,Mid-Market,North,Chandigarh,Logistics
C01155,Customer 1155,Mid-Market,West,Pune,Logistics
C01156,Customer 1156,Mid-Market,North,Chandigarh,Construction
C01157,Customer 1157,Enterprise,North,Delhi,Automotive
C01158,Customer 1158,Mid-Market,North,Delhi,Manufacturing
C01159,Customer 1159,Enterprise,South,Hyderabad,Manufacturing
C01160,Customer 1160,SMB,East,Kolkata,Automotive
C01161,Customer 1161,Mid-Market,North,Chandigarh,Manufacturing
C01162,Customer 1162,Mid-Market,West,Mumbai,Energy
C01163,Customer 1163,Mid-Market,Central,Bhopal,Energy
C01164,Customer 1164,SMB,North,Delhi,Manufacturing
C01165,Customer 1165,Enterprise,North,Delhi,Manufacturing
C01166,Customer 1166,Enterprise,Central,Nagpur,Logistics
C01167,Customer 1167,Enterprise,Central,Indore,Logistics
C01168,Customer 1168,Mid-Market,West,Pune,Manufacturing
C01169,Customer 1169,SMB,East,Kolkata,Automotive
C01170,Customer 1170,Mid-Market,North,Delhi,Manufacturing
C01171,Customer 1171,SMB,South,Chennai,Healthcare
C01172,Customer 1172,Mid-Market,East,Guwahati,Healthcare
C01173,Customer 1173,Mid-Market,South,Bengaluru,Logistics
C01174,Customer 1174,Enterprise,East,Guwahati,Construction
C01175,Customer 1175,Mid-Market,West,Ahmedabad,Manufacturing
C01176,Customer 1176,Mid-Market,East,Bhubaneswar,Energy
C01177,Customer 1177,Mid-Market,West,Pune,Automotive
C01178,Customer 1178,Mid-Market,South,Chennai,Construction
C01179,Customer 1179,SMB,North,Chandigarh,Manufacturing
C01180,Customer 1180,SMB,North,Chandigarh,Healthcare
C01181,Customer 1181,Mid-Market,East,Bhubaneswar,Healthcare
C01182,Customer 1182,Mid-Market,North,Lucknow,Manufacturing
C01183,Customer 1183,SMB,North,Lucknow,Manufacturing
C01184,Customer 1184,Mid-Market,North,Delhi,Manufacturing
C01185,Customer 1185,SMB,North,Chandigarh,Manufacturing
C01186,Customer 1186,Mid-Market,Central,Bhopal,Logistics
C01187,Customer 1187,SMB,South,Bengaluru,Manufacturing
C01188,Customer 1188,Enterprise,Central,Bhopal,Logistics
C01189,Customer 1189,Mid-Market,North,Lucknow,Energy
C01190,Customer 1190,Mid-Market,West,Ahmedabad,Automotive
C01191,Customer 1191,Mid-Market,South,Bengaluru,Healthcare
C01192,Customer 1192,SMB,South,Hyderabad,Construction
C01193,Customer 1193,SMB,Central,Nagpur,Construction
C01194,Customer 1194,Enterprise,Central,Nagpur,Manufacturing
C01195,Customer 1195,Mid-Market,Central,Bhopal,Manufacturing
C01196,Customer 1196,Mid-Market,North,Chandigarh,Logistics
C01197,Customer 1197,Mid-Market,South,Hyderabad,Manufacturing
C01198,Customer 1198,Mid-Market,West,Ahmedabad,Logistics
C01199,Customer 1199,SMB,South,Chennai,Construction
C01200,Customer 1200,SMB,East,Guwahati,Manufacturing
C01201,Customer 1201,Enterprise,West,Pune,Logistics
C01202,Customer 1202,Mid-Market,West,Ahmedabad,Logistics
C01203,Customer 1203,Mid-Market,Central,Indore,Healthcare
C01204,Customer 1204,Mid-Market,East,Bhubaneswar,Energy
C01205,Customer 1205,Enterprise,North,Chandigarh,Logistics
C01206,Customer 1206,Mid-Market,North,Delhi,Automotive
C01207,Customer 1207,Mid-Market,West,Pune,Energy
C01208,Customer 1208,Enterprise,West,Pune,Automotive
C01209,Customer 1209,SMB,South,Hyderabad,Healthcare
C01210,Customer 1210,Mid-Market,South,Bengaluru,Construction
C01211,Customer 1211,Mid-Market,East,Kolkata,Automotive
C01212,Customer 1212,Mid-Market,Central,Indore,Automotive
C01213,Customer 1213,SMB,West,Pune,Energy
C01214,Customer 1214,Enterprise,South,Bengaluru,Automotive
C01215,Customer 1215,Enterprise,South,Hyderabad,Manufacturing
C01216,Customer 1216,Mid-Market,West,Ahmedabad,Manufacturing
C01217,Customer 1217,Mid-Market,South,Chennai,Manufacturing
C01218,Customer 1218,Mid-Market,West,Mumbai,Construction
C01219,Customer 1219,SMB,East,Guwahati,Automotive
C01220,Customer 1220,Mid-Market,North,Delhi,Logistics
C01221,Customer 1221,Enterprise,North,Delhi,Logistics
C01222,Customer 1222,Mid-Market,North,Delhi,Manufacturing
C01223,Customer 1223,SMB,Central,Indore,Logistics
C01224,Customer 1224,SMB,West,Ahmedabad,Construction
C01225,Customer 1225,SMB,North,Delhi,Construction
C01226,Customer 1226,Mid-Market,Central,Bhopal,Energy
C01227,Customer 1227,SMB,West,Pune,Energy
C01228,Customer 1228,Mid-Market,West,Mumbai,Automotive
C01229,Customer 1229,Mid-Market,Central,Nagpur,Logistics
C01230,Customer 1230,Mid-Market,North,Delhi,Construction
C01231,Customer 1231,SMB,North,Chandigarh,Manufacturing
C01232,Customer 1232,Mid-Market,West,Pune,Healthcare
C01233,Customer 1233,Mid-Market,North,Chandigarh,Construction
C01234,Customer 1234,Mid-Market,East,Kolkata,Construction
C01235,Customer 1235,Mid-Market,North,Lucknow,Healthcare
C01236,Customer 1236,Enterprise,North,Chandigarh,Manufacturing
C01237,Customer 1237,Mid-Market,North,Delhi,Logistics
C01238,Customer 1238,SMB,South,Hyderabad,Automotive
C01239,Customer 1239,Enterprise,North,Delhi,Construction
C01240,Customer 1240,Mid-Market,North,Lucknow,Manufacturing
C01241,Customer 1241,Enterprise,Central,Bhopal,Energy
C01242,Customer 1242,Enterprise,South,Bengaluru,Manufacturing
C01243,Customer 1243,SMB,South,Chennai,Logistics
C01244,Customer 1244,Mid-Market,North,Lucknow,Construction
C01245,Customer 1245,Mid-Market,South,Hyderabad,Manufacturing
C01246,Customer 1246,Mid-Market,South,Bengaluru,Healthcare
C01247,Customer 1247,SMB,West,Ahmedabad,Energy
C01248,Customer 1248,Mid-Market,North,Lucknow,Construction
C01249,Customer 1249,SMB,Central,Bhopal,Automotive
C01250,Customer 1250,Mid-Market,Central,Bhopal,Manufacturing
C01251,Customer 1251,Enterprise,North,Lucknow,Energy
C01252,Customer 1252,Mid-Market,North,Lucknow,Energy
C01253,Customer 1253,Enterprise,North,Delhi,Logistics
C01254,Customer 1254,Mid-Market,West,Pune,Energy
C01255,Customer 1255,Mid-Market,North,Delhi,Automotive
C01256,Customer 1256,SMB,Central,Indore,Manufacturing
C01257,Customer 1257,SMB,East,Guwahati,Automotive
C01258,Customer 1258,SMB,East,Guwahati,Logistics
C01259,Customer 1259,Enterprise,West,Pune,Manufacturing
C01260,Customer 1260,SMB,Central,Bhopal,Manufacturing
C01261,Customer 1261,SMB,North,Delhi,Manufacturing
C01262,Customer 1262,Mid-Market,South,Bengaluru,Energy
C01263,Customer 1263,Mid-Market,South,Chennai,Energy
C01264,Customer 1264,SMB,Central,Nagpur,Logistics
C01265,Customer 1265,Enterprise,West,Pune,Energy
C01266,Customer 1266,Mid-Market,East,Bhubaneswar,Healthcare
C01267,Customer 1267,SMB,North,Delhi,Energy
C01268,Customer 1268,Enterprise,Central,Bhopal,Energy
C01269,Customer 1269,Mid-Market,West,Ahmedabad,Energy
C01270,Customer 1270,Mid-Market,West,Ahmedabad,Energy
C01271,Customer 1271,Mid-Market,Central,Nagpur,Automotive
C01272,Customer 1272,SMB,South,Hyderabad,Energy
C01273,Customer 1273,Enterprise,South,Chennai,Energy
C01274,Customer 1274,Mid-Market,West,Pune,Automotive
C01275,Customer 1275,SMB,North,Chandigarh,Logistics
C01276,Customer 1276,Enterprise,South,Bengaluru,Energy
C01277,Customer 1277,SMB,North,Chandigarh,Automotive
C01278,Customer 1278,Enterprise,North,Chandigarh,Energy
C01279,Customer 1279,Mid-Market,Central,Nagpur,Manufacturing
C01280,Customer 1280,Enterprise,West,Mumbai,Construction
C01281,Customer 1281,Mid-Market,South,Bengaluru,Healthcare
C01282,Customer 1282,SMB,South,Chennai,Energy
C01283,Customer 1283,SMB,South,Hyderabad,Healthcare
C01284,Customer 1284,SMB,West,Pune,Manufacturing
C01285,Customer 1285,Mid-Market,Central,Nagpur,Healthcare
C01286,Customer 1286,SMB,Central,Nagpur,Manufacturing
C01287,Customer 1287,Mid-Market,South,Chennai,Construction
C01288,Customer 1288,SMB,South,Bengaluru,Logistics
C01289,Customer 1289,Mid-Market,South,Chennai,Energy
C01290,Customer 1290,SMB,West,Mumbai,Logistics
C01291,Customer 1291,Mid-Market,West,Pune,Healthcare
C01292,Customer 1292,Mid-Market,West,Pune,Logistics
C01293,Customer 1293,SMB,West,Ahmedabad,Construction
C01294,Customer 1294,Enterprise,South,Bengaluru,Healthcare
C01295,Customer 1295,Enterprise,South,Hyderabad,Healthcare
C01296,Customer 1296,SMB,South,Bengaluru,Energy
C01297,Customer 1297,Mid-Market,North,Delhi,Healthcare
C01298,Customer 1298,Enterprise,North,Lucknow,Automotive
C01299,Customer 1299,Mid-Market,East,Guwahati,Healthcare
C01300,Customer 1300,Mid-Market,South,Hyderabad,Healthcare
C01301,Customer 1301,Mid-Market,North,Chandigarh,Healthcare
C01302,Customer 1302,SMB,West,Pune,Healthcare
C01303,Customer 1303,SMB,East,Kolkata,Energy
C01304,Customer 1304,Mid-Market,South,Hyderabad,Healthcare
C01305,Customer 1305,Mid-Market,Central,Indore,Energy
C01306,Customer 1306,Mid-Market,Central,Bhopal,Construction
C01307,Customer 1307,SMB,West,Pune,Automotive
C01308,Customer 1308,Enterprise,East,Kolkata,Energy
C01309,Customer 1309,Enterprise,North,Chandigarh,Automotive
C01310,Customer 1310,SMB,Central,Bhopal,Construction
C01311,Customer 1311,SMB,South,Bengaluru,Energy
C01312,Customer 1312,Mid-Market,Central,Bhopal,Manufacturing
C01313,Customer 1313,Mid-Market,West,Pune,Logistics
C01314,Customer 1314,Mid-Market,North,Chandigarh,Construction
C01315,Customer 1315,Mid-Market,North,Lucknow,Logistics
C01316,Customer 1316,Mid-Market,East,Bhubaneswar,Manufacturing
C01317,Customer 1317,Enterprise,West,Mumbai,Energy
C01318,Customer 1318,Mid-Market,North,Lucknow,Manufacturing
C01319,Customer 1319,Mid-Market,East,Kolkata,Energy
C01320,Customer 1320,Mid-Market,Central,Nagpur,Automotive
C01321,Customer 1321,Enterprise,West,Ahmedabad,Manufacturing
C01322,Customer 1322,SMB,West,Pune,Healthcare
C01323,Customer 1323,Mid-Market,North,Lucknow,Manufacturing
C01324,Customer 1324,SMB,East,Bhubaneswar,Logistics
C01325,Customer 1325,Enterprise,South,Bengaluru,Automotive
C01326,Customer 1326,Mid-Market,Central,Indore,Construction
C01327,Customer 1327,SMB,South,Hyderabad,Energy
C01328,Customer 1328,Mid-Market,West,Mumbai,Logistics
C01329,Customer 1329,Enterprise,South,Hyderabad,Energy
C01330,Customer 1330,Mid-Market,North,Chandigarh,Automotive
C01331,Customer 1331,Mid-Market,East,Guwahati,Automotive
C01332,Customer 1332,Mid-Market,West,Mumbai,Logistics
C01333,Customer 1333,Mid-Market,West,Ahmedabad,Logistics
C01334,Customer 1334,Mid-Market,Central,Nagpur,Logistics
C01335,Customer 1335,Mid-Market,Central,Nagpur,Healthcare
C01336,Customer 1336,Enterprise,Central,Nagpur,Construction
C01337,Customer 1337,Mid-Market,North,Delhi,Automotive
C01338,Customer 1338,Mid-Market,West,Ahmedabad,Construction
C01339,Customer 1339,Enterprise,Central,Indore,Manufacturing
C01340,Customer 1340,Mid-Market,South,Bengaluru,Healthcare
C01341,Customer 1341,Enterprise,North,Lucknow,Logistics
C01342,Customer 1342,Enterprise,East,Bhubaneswar,Automotive
C01343,Customer 1343,Mid-Market,West,Ahmedabad,Construction
C01344,Customer 1344,Enterprise,West,Pune,Construction
C01345,Customer 1345,Mid-Market,Central,Indore,Logistics
C01346,Customer 1346,SMB,West,Mumbai,Construction
C01347,Customer 1347,SMB,South,Hyderabad,Healthcare
C01348,Customer 1348,Enterprise,South,Bengaluru,Construction
C01349,Customer 1349,Mid-Market,South,Chennai,Healthcare
C01350,Customer 1350,Mid-Market,North,Delhi,Construction
C01351,Customer 1351,SMB,East,Guwahati,Energy
C01352,Customer 1352,SMB,Central,Indore,Automotive
C01353,Customer 1353,Enterprise,South,Bengaluru,Logistics
C01354,Customer 1354,Enterprise,South,Bengaluru,Healthcare
C01355,Customer 1355,Mid-Market,Central,Indore,Logistics
C01356,Customer 1356,SMB,North,Chandigarh,Construction
C01357,Customer 1357,SMB,West,Mumbai,Automotive
C01358,Customer 1358,Enterprise,West,Pune,Construction
C01359,Customer 1359,Mid-Market,East,Bhubaneswar,Automotive
C01360,Customer 1360,Enterprise,North,Delhi,Construction
C01361,Customer 1361,Mid-Market,East,Kolkata,Manufacturing
C01362,Customer 1362,SMB,South,Bengaluru,Manufacturing
C01363,Customer 1363,Mid-Market,West,Mumbai,Automotive
C01364,Customer 1364,Enterprise,North,Delhi,Logistics
C01365,Customer 1365,Mid-Market,West,Mumbai,Construction
C01366,Customer 1366,Mid-Market,West,Pune,Healthcare
C01367,Customer 1367,SMB,North,Delhi,Logistics
C01368,Customer 1368,Mid-Market,North,Delhi,Logistics
C01369,Customer 1369,SMB,North,Chandigarh,Healthcare
C01370,Customer 1370,Mid-Market,South,Hyderabad,Energy
C01371,Customer 1371,Enterprise,North,Delhi,Manufacturing
C01372,Customer 1372,Mid-Market,Central,Indore,Healthcare
C01373,Customer 1373,Enterprise,South,Hyderabad,Manufacturing
C01374,Customer 1374,Mid-Market,East,Kolkata,Healthcare
C01375,Customer 1375,Mid-Market,Central,Nagpur,Manufacturing
C01376,Customer 1376,Enterprise,North,Lucknow,Energy
C01377,Customer 1377,Enterprise,West,Pune,Healthcare
