order_id,order_date,customer_id,customer_name,segment,industry,region,city,salesperson,product_name,category,units,unit_price,discount_pct,gross_sales,net_sales,cost,gross_margin,order_status,allocated_target
O0015474,2024-04-15,C01341,Customer 1341,Enterprise,Logistics,North,Lucknow,SP055,Telematics,Digital,3,72055.57988845611,0.09373041948264133,216166.73966536834,195905.34047833842,130877.74765402346,65027.592824314954,Completed,206897.98140727595
O0011024,2024-04-15,C00089,Customer 0089,Mid-Market,Manufacturing,North,Chandigarh,SP009,Service Contracts,Services,1,65422.191792621656,0.027665952600038943,65422.191792621656,63612.22453549633,42884.59314665304,20727.631388843292,Completed,67713.68503091217
O0018486,2024-04-15,C00123,Customer 0123,Mid-Market,Energy,North,Chandigarh,SP049,Cooling Systems,Components,3,35324.01792775206,0.14172818483883334,105972.05378325618,90952.82695691206,73824.59115851208,17128.235798399983,Completed,88237.59993949492
O0003578,2024-04-15,C01399,Customer 1399,Mid-Market,Automotive,West,Pune,SP034,Aftermarket Parts,Components,2,25004.826654083507,0.10853067338135307,50009.65330816701,44582.071959063636,32622.05078204527,11960.021177018367,Completed,42477.93479877574
O0031926,2024-04-15,C02125,Customer 2125,SMB,Manufacturing,South,Bengaluru,SP029,Engine Systems,Powertrain,1,219247.0991641236,0.06825554204426769,219247.0991641236,204282.26956904304,157479.9170561873,46802.35251285575,Completed,219779.5430145127
O0000219,2024-04-15,C01894,Customer 1894,Mid-Market,Healthcare,North,Lucknow,SP058,Engine Systems,Powertrain,1,193496.76553839428,0.05025527551368869,193496.76553839428,183772.53227525463,156354.731192763,27417.801082491642,Completed,172465.9008881452
O0008813,2024-04-15,C00638,Customer 0638,Mid-Market,Construction,East,Bhubaneswar,SP006,Service Contracts,Services,1,68152.26685850555,0.14025183514816272,68152.26685850555,58593.78636209283,37075.61710744618,21518.16925464665,Completed,60869.937792454715
O0022600,2024-04-15,C00389,Customer 0389,Mid-Market,Manufacturing,North,Delhi,SP003,Aftermarket Parts,Components,1,28270.734643338754,0.16373382666690106,28270.734643338754,23641.859077500372,17412.86841935394,6228.990658146431,Completed,22936.075467941886
O0048741,2024-04-15,C00972,Customer 0972,Mid-Market,Construction,North,Lucknow,SP044,Engine Systems,Powertrain,1,199780.36515725814,0.006758774898034128,199780.36515725814,198430.09464011318,159381.22303994466,39048.871600168524,Completed,186221.6546277365
O0008336,2024-04-15,C00257,Customer 0257,Mid-Market,Manufacturing,East,Kolkata,SP041,Industrial Engines,Engines,1,210212.9733003267,0.10299233311499909,210212.9733003267,188562.64872908505,168236.97196577108,20325.676763313968,Completed,188581.0549729827
O0005409,2024-04-16,C02063,Customer 2063,Enterprise,Construction,West,Mumbai,SP004,Cooling Systems,Components,6,37638.54035959731,0.036048436186428515,225831.24215758388,217690.37903576434,168670.43647507954,49019.94256068481,Completed,207416.06032785634
O0028003,2024-04-16,C00524,Customer 0524,Enterprise,Automotive,West,Ahmedabad,SP049,Filtration,Components,4,41402.3099281164,0.0712086410602122,165609.2397124656,153816.430805526,114214.19270513249,39602.238100393515,Completed,146556.7666917104
O0022383,2024-04-16,C01022,Customer 1022,Mid-Market,Healthcare,East,Guwahati,SP003,Aftermarket Parts,Components,1,26554.55104940033,0.04934589975128548,26554.55104940033,25244.192835376227,17883.69452306433,7360.498312311898,Completed,24594.035547409305
O0037528,2024-04-16,C00324,Customer 0324,SMB,Manufacturing,West,Mumbai,SP028,Cooling Systems,Components,2,32779.199247464385,0.14266730550076506,65558.39849492877,56205.35842871187,43652.900164662795,12552.458264049077,Completed,53552.6377703776
O0029047,2024-04-16,C00064,Customer 0064,Mid-Market,Automotive,East,Bhubaneswar,SP048,Filtration,Components,2,37091.48697200466,0.13585930909351956,74182.97394400933,64104.52635747365,47939.0490815557,16165.477275917954,Completed,62453.531799050965
O0039791,2024-04-16,C00430,Customer 0430,SMB,Manufacturing,East,Bhubaneswar,SP005,Industrial Engines,Engines,1,232115.08857802497,0.02885792048241207,232115.08857802497,225416.72980907228,181160.06191839356,44256.66789067871,Completed,225438.73350564443
O0034588,2024-04-16,C00376,Customer 0376,SMB,Energy,North,Delhi,SP041,Cooling Systems,Components,1,31192.10540398181,0.09779392029528199,31192.10540398181,28141.707134262775,21171.00973344915,6970.697400813624,Completed,27301.58895340194
O0020398,2024-04-16,C00652,Customer 0652,SMB,Manufacturing,Central,Indore,SP055,Service Contracts,Services,1,65480.77769020572,0.10329875828689722,65480.77769020572,58716.694663147115,39930.6878089187,18786.006854228413,Completed,60720.63144960495
O0039671,2024-04-16,C00901,Customer 0901,Enterprise,Automotive,West,Mumbai,SP011,Service Contracts,Services,1,73061.69537417631,0.10053476023403532,73061.69537417631,65716.45534744137,41989.70482000976,23726.750527431606,Completed,64410.20185787905
O0030350,2024-04-16,C01086,Customer 1086,SMB,Healthcare,East,Kolkata,SP033,Engine Systems,Powertrain,1,172033.39000530064,0.13302792694785906,172033.39000530064,149148.14476708297,115562.50978477989,33585.634982303076,Completed,151118.5467300179
O0009675,2024-04-16,C00590,Customer 0590,Mid-Market,Healthcare,North,Lucknow,SP018,Service Contracts,Services,1,62743.337721713404,0.15025929906320523,62743.337721713404,53315.567774762785,36603.3769237763,16712.190850986488,Completed,56753.14123828526
O0009836,2024-04-16,C01342,Customer 1342,Enterprise,Automotive,East,Bhubaneswar,SP006,Telematics,Digital,2,58490.852232177,0.04866761939601681,116981.704464354,111288.4833951855,66688.47529502328,44600.00810016222,Completed,107142.93114507788
O0035338,2024-04-16,C01469,Customer 1469,Enterprise,Construction,East,Guwahati,SP027,Filtration,Components,1,35664.35354118327,0.13947465378889562,35664.35354118327,30690.080178421962,22400.607817644533,8289.472360777429,Completed,29899.665550138492
O0024063,2024-04-16,C01990,Customer 1990,Mid-Market,Automotive,North,Chandigarh,SP051,Cooling Systems,Components,1,34423.6628772689,0.0692445690571365,34423.6628772689,32040.011175964268,25469.529548073704,6570.481627890564,Completed,31083.516398462314
O0048028,2024-04-16,C02079,Customer 2079,Enterprise,Automotive,South,Chennai,SP009,Power Generation,Power Systems,2,191073.6264904816,0.11872340598161829,382147.2529809632,336777.42952054413,287985.91265188274,48791.51686866139,Completed,367057.68097667093
O0020881,2024-04-16,C02014,Customer 2014,Mid-Market,Automotive,South,Bengaluru,SP040,Engine Systems,Powertrain,1,182694.05669881892,0.02743243758927595,182694.05669881892,177682.31339049694,141923.522230918,35758.79115957895,Completed,191161.65940934222
O0008751,2024-04-16,C01873,Customer 1873,SMB,Manufacturing,Central,Nagpur,SP034,Engine Systems,Powertrain,2,169195.48928456983,0.03770998739531756,338390.97856913967,325630.25903260824,263797.05861865665,61833.20041395159,Completed,330986.389535055
O0040784,2024-04-16,C01753,Customer 1753,Mid-Market,Construction,Central,Nagpur,SP028,Industrial Engines,Engines,4,242371.41820736876,0.055585977836859896,969485.672829475,915595.8637064226,773323.4078088254,142272.45589759725,Completed,884894.9362209069
O0040502,2024-04-16,C01310,Customer 1310,SMB,Construction,Central,Bhopal,SP045,Industrial Engines,Engines,1,221457.36250319192,0.045402274769830546,221457.36250319192,211402.69448102004,180340.60467234018,31062.089808679855,Completed,204314.1316655097
O0030891,2024-04-16,C00161,Customer 0161,Mid-Market,Construction,North,Chandigarh,SP017,Power Generation,Power Systems,2,162384.10464878232,0.06947159228257474,324768.20929756464,302206.04467490234,252037.0406657482,50169.00400915413,Completed,305155.67927179195
O0014898,2024-04-16,C02058,Customer 2058,Mid-Market,Logistics,West,Pune,SP022,Engine Systems,Powertrain,1,195461.7826457102,0.1092273066745964,195461.7826457102,174112.0185695039,140720.8023803456,33391.216189158324,Cancelled,197296.38693652928
O0046069,2024-04-16,C01779,Customer 1779,Mid-Market,Construction,South,Chennai,SP048,Engine Systems,Powertrain,3,207271.73985534394,0.16303066863788795,621815.2195660318,520440.2685509666,431680.79327850963,88759.47527245694,Completed,559921.9385499483
O0010954,2024-04-16,C02016,Customer 2016,Mid-Market,Manufacturing,West,Mumbai,SP032,Engine Systems,Powertrain,1,206365.96476701467,0.09702850053265107,206365.96476701467,186342.58464469732,150393.95639835458,35948.628246342734,Completed,211155.5479332808
O0016700,2024-04-16,C00989,Customer 0989,SMB,Automotive,South,Hyderabad,SP009,Service Contracts,Services,1,82237.91142999711,0.12196584299742204,82237.91142999711,72207.69523609018,48537.42370585162,23670.271530238555,Completed,74138.79306332553
O0044096,2024-04-16,C02042,Customer 2042,Enterprise,Automotive,East,Kolkata,SP019,Cooling Systems,Components,1,32680.825291068377,0.08565585113774378,32680.825291068377,29881.52138487801,22179.4032798678,7702.11810501021,Completed,29111.93096736652
O0017249,2024-04-16,C01550,Customer 1550,SMB,Manufacturing,South,Hyderabad,SP009,Cooling Systems,Components,1,38141.01953447022,0.13997650622994431,38141.01953447022,32802.172875987024,25599.087303828364,7203.0855721586595,Completed,33505.411151555854
O0047254,2024-04-16,C00069,Customer 0069,Enterprise,Construction,North,Lucknow,SP019,Filtration,Components,1,42504.27542606963,0.11788043016008046,42504.27542606963,37493.85315520201,28191.999784189367,9301.85337101264,Completed,36374.5440970866
O0038917,2024-04-16,C02149,Customer 2149,Mid-Market,Construction,East,Bhubaneswar,SP035,Service Contracts,Services,1,67321.75027931115,0.03848692206759463,67321.75027931115,64730.74332285723,45732.52804349471,18998.21527936252,Completed,67245.29278535841
O0038178,2024-04-16,C01986,Customer 1986,Enterprise,Automotive,Central,Nagpur,SP005,Cooling Systems,Components,3,29791.403499302538,0.1296796038209495,89374.21049790761,77784.1982887288,62287.367018127276,15496.831270601528,Completed,85159.7451814716
O0008448,2024-04-16,C00747,Customer 0747,Mid-Market,Construction,South,Hyderabad,SP033,Filtration,Components,1,41595.79128590695,0.10036507506000936,41595.79128590695,37421.02657131641,28161.41610454246,9259.610466773953,Completed,38223.28739396127
O0044737,2024-04-16,C00630,Customer 0630,SMB,Logistics,East,Kolkata,SP010,Power Generation,Power Systems,2,140915.95528925204,0.1512388708741197,281831.9105785041,239207.97064631525,210295.2068766144,28912.76376970086,Completed,252982.94690848293
O0044646,2024-04-16,C01370,Customer 1370,Mid-Market,Energy,South,Hyderabad,SP024,Aftermarket Parts,Components,4,30883.745874233406,0.03153869595441051,123534.98349693362,119638.85121269072,85149.46085178552,34489.39036090519,Completed,122203.76115740476
O0035261,2024-04-16,C00630,Customer 0630,SMB,Logistics,East,Kolkata,SP018,Service Contracts,Services,1,63470.2792588165,0.033293872660475975,63470.2792588165,61357.10786344861,41456.98361960934,19900.124243839273,Completed,63740.60409226732
O0031794,2024-04-16,C01012,Customer 1012,SMB,Construction,West,Pune,SP038,Filtration,Components,1,41964.11139988196,0.09908482854013961,41964.11139988196,37806.104616985336,29516.228307829617,8289.87630915572,Completed,36021.77234809988
O0042303,2024-04-16,C01152,Customer 1152,SMB,Logistics,Central,Nagpur,SP049,Telematics,Digital,1,59717.39537868119,0.0,59717.39537868119,59717.39537868119,40739.149891565925,18978.245487115266,Completed,61937.13540465475
O0007932,2024-04-16,C00470,Customer 0470,Mid-Market,Manufacturing,West,Ahmedabad,SP025,Engine Systems,Powertrain,1,209699.93033486453,0.10127926497415185,209699.93033486453,188461.6755254186,147122.64561692032,41339.02990849828,Completed,213556.8122330773
O0038168,2024-04-16,C01117,Customer 1117,Mid-Market,Energy,North,Chandigarh,SP051,Power Generation,Power Systems,5,139021.74422978907,0.12135213870493206,695108.7211489454,610755.7912050706,487764.8341507591,122990.95705431147,Completed,616716.9771036755
O0041366,2024-04-16,C00608,Customer 0608,SMB,Logistics,North,Lucknow,SP009,Filtration,Components,3,40832.07802203321,0.07808342419311555,122496.23406609963,112931.3086594572,84127.98473896661,28803.323920490584,Completed,109559.95506173234
O0046125,2024-04-16,C01796,Customer 1796,Mid-Market,Manufacturing,South,Hyderabad,SP001,Service Contracts,Services,1,84399.5102239441,0.1870371397854089,84399.5102239441,68613.66723236821,43363.85939507322,25249.807837294997,Completed,70448.64760776803
O0023986,2024-04-16,C00212,Customer 0212,SMB,Logistics,West,Mumbai,SP013,Telematics,Digital,2,49589.70095267447,0.05753178122662936,99179.40190534895,93473.43425274246,60499.83499992898,32973.59925281348,Completed,100911.32176477513
O0014646,2024-04-16,C02050,Customer 2050,Enterprise,Construction,South,Bengaluru,SP029,Telematics,Digital,2,73374.8158829855,0.08123552464486986,146749.631765971,134828.34843802088,81575.83642313773,53252.51201488315,Completed,144166.48374628383
O0005320,2024-04-16,C01293,Customer 1293,SMB,Construction,West,Ahmedabad,SP034,Engine Systems,Powertrain,1,205066.196384782,0.07950298795696488,205066.196384782,188762.8210432221,162568.53346191876,26194.28758130333,Completed,213898.05761689923
O0043631,2024-04-16,C01663,Customer 1663,Mid-Market,Manufacturing,East,Bhubaneswar,SP029,Cooling Systems,Components,1,33947.68907286897,0.1485611916183383,33947.68907286897,28904.379931514715,21992.046291950326,6912.333639564389,Completed,28159.95552511008
O0018078,2024-04-16,C01373,Customer 1373,Enterprise,Manufacturing,South,Hyderabad,SP041,Filtration,Components,1,42999.424168912265,0.08641905099835372,42999.424168912265,39283.454738759196,28958.265525284234,10325.189213474961,Completed,40125.64373255889
O0013572,2024-04-17,C00258,Customer 0258,SMB,Manufacturing,North,Chandigarh,SP031,Engine Systems,Powertrain,1,191520.8613259182,0.018512190046688526,191520.8613259182,187975.39074314735,156289.64468387733,31685.746059270023,Completed,176410.17788643352
O0042676,2024-04-17,C01994,Customer 1994,Mid-Market,Construction,North,Chandigarh,SP027,Telematics,Digital,1,61594.77078457579,0.13823145220726646,61594.77078457579,53080.436170650166,34728.4015900485,18352.034580601663,Completed,56058.88573078282
O0010696,2024-04-17,C00169,Customer 0169,Mid-Market,Healthcare,South,Bengaluru,SP031,Power Generation,Power Systems,1,151492.21538056596,0.13310422215816478,151492.21538056596,131327.96188931857,110155.26942205921,21172.69246725936,Completed,143135.89009546523
O0027982,2024-04-17,C00397,Customer 0397,Mid-Market,Healthcare,Central,Nagpur,SP039,Power Generation,Power Systems,1,147641.91104731732,0.12010590432584822,147641.91104731732,129909.24580458284,111417.7507007099,18491.495103872934,Completed,142460.71903556748
O0014748,2024-04-17,C00774,Customer 0774,Enterprise,Energy,Central,Nagpur,SP023,Cooling Systems,Components,1,30234.74392751549,0.14868747592886652,30234.74392751549,25739.216167577586,20143.642774266664,5595.573393310922,Completed,28179.824928777874
O0035492,2024-04-17,C01916,Customer 1916,Mid-Market,Healthcare,North,Delhi,SP012,Power Generation,Power Systems,1,178270.5741588623,0.06378398719362872,178270.5741588623,166899.76613971256,136458.53816031278,30441.227979399788,Completed,168528.76507303328
O0041120,2024-04-17,C01025,Customer 1025,Enterprise,Automotive,West,Mumbai,SP033,Power Generation,Power Systems,1,138676.49529259326,0.13025669608385088,138676.49529259326,120612.95319129236,105392.5582897237,15220.394901568652,Completed,114087.66839138423
O0024875,2024-04-17,C01315,Customer 1315,Mid-Market,Logistics,North,Lucknow,SP022,Service Contracts,Services,1,68782.74499001792,0.06880132040203432,68782.74499001792,64050.401313828275,43275.33167112451,20775.069642703762,Completed,68180.11368629227
O0004630,2024-04-17,C00922,Customer 0922,Enterprise,Manufacturing,Central,Bhopal,SP057,Engine Systems,Powertrain,1,182062.16794924796,0.12762548994590656,182062.16794924796,158826.39456411125,126015.43865339657,32810.95591071468,Completed,161438.85109393665
O0017343,2024-04-17,C00160,Customer 0160,SMB,Healthcare,East,Bhubaneswar,SP032,Service Contracts,Services,3,67756.19929287984,0.04041253561460145,203268.59787863953,195053.9984275389,123567.49291088172,71486.50551665718,Cancelled,202631.12332564712
O0018226,2024-04-17,C00427,Customer 0427,SMB,Automotive,South,Bengaluru,SP039,Telematics,Digital,1,66910.49305034621,0.17013688210316413,66910.49305034621,55526.550382774876,35150.7668089607,20375.783573814173,Cancelled,59372.28792003906
O0016851,2024-04-17,C00616,Customer 0616,Mid-Market,Healthcare,East,Guwahati,SP017,Filtration,Components,3,37333.3048974263,0.0,111999.9146922789,111999.9146922789,83457.83403349508,28542.080658783816,Returned,109115.38749571846
O0026624,2024-04-17,C00159,Customer 0159,Enterprise,Healthcare,East,Guwahati,SP004,Service Contracts,Services,3,61545.82495750009,0.12483049040909702,184637.47487250026,161589.08833626873,107216.70150389143,54372.386832377306,Completed,167866.2255104149
O0005135,2024-04-17,C01101,Customer 1101,SMB,Healthcare,North,Lucknow,SP049,Power Generation,Power Systems,1,163279.55063400185,0.0,163279.55063400185,163279.55063400185,134128.70798010167,29150.84265390018,Completed,164873.21502292147
O0041052,2024-04-17,C01226,Customer 1226,Mid-Market,Energy,Central,Bhopal,SP015,Telematics,Digital,3,53264.58867346361,0.09078598485683027,159793.76602039082,145286.73159824772,89259.71678272549,56027.01481552223,Completed,150687.1475294261
O0003601,2024-04-17,C00668,Customer 0668,Enterprise,Logistics,Central,Indore,SP026,Industrial Engines,Engines,1,223704.5477016118,0.07455232363765403,223704.5477016118,207026.8538621462,176335.91234290143,30690.941519244778,Completed,200085.01775309388
O0046377,2024-04-17,C00833,Customer 0833,Mid-Market,Logistics,South,Bengaluru,SP045,Engine Systems,Powertrain,2,203165.097591286,0.05295591279808231,406330.195182572,384812.608799256,305268.24168096686,79544.36711828911,Completed,414005.285365888
O0049687,2024-04-17,C00955,Customer 0955,SMB,Construction,Central,Bhopal,SP014,Engine Systems,Powertrain,2,198101.5692477186,0.08412977019616501,396203.1384954372,362870.65950281674,302554.6585949218,60316.00090789492,Completed,368839.3388681191
O0022730,2024-04-17,C02074,Customer 2074,Mid-Market,Manufacturing,Central,Bhopal,SP020,Cooling Systems,Components,1,34060.39427699327,0.06980074544264028,34060.39427699327,31682.9533663889,23948.987643000997,7733.965723387904,Completed,34687.15104914943
O0025301,2024-04-17,C00637,Customer 0637,Mid-Market,Construction,East,Guwahati,SP014,Engine Systems,Powertrain,2,167550.38754985778,0.0,335100.77509971557,335100.77509971557,263855.81281676114,71244.96228295442,Completed,339527.80452115845
O0031670,2024-04-17,C00721,Customer 0721,Mid-Market,Construction,West,Ahmedabad,SP013,Telematics,Digital,2,57085.96070565797,0.08995126671604861,114171.92141131594,103902.01245696293,62833.10446263926,41068.907994323665,Completed,112169.72495845406
O0040172,2024-04-17,C01147,Customer 1147,Mid-Market,Manufacturing,East,Kolkata,SP040,Telematics,Digital,1,55601.25068788961,0.05180357213203021,55601.25068788961,52720.907287248425,31561.17006535214,21159.737221896285,Completed,50757.02684639211
O0041779,2024-04-17,C01460,Customer 1460,SMB,Construction,South,Chennai,SP009,Filtration,Components,2,42866.082314297855,0.16172715124421483,85732.16462859571,71866.94587321288,54660.42014401145,17206.525729201436,Completed,73407.68487478295
O0016281,2024-04-17,C00299,Customer 0299,SMB,Energy,East,Kolkata,SP020,Service Contracts,Services,1,61704.79083975109,0.1326835700180466,61704.79083975109,53517.57890391605,34808.46224971957,18709.116654196485,Completed,55596.538488792125
O0005227,2024-04-17,C00220,Customer 0220,SMB,Healthcare,South,Chennai,SP039,Engine Systems,Powertrain,1,202664.29291455893,0.05079278103762557,202664.29291455893,192370.40986040453,158947.14039039484,33423.26947000969,Returned,206964.02511009297
O0011890,2024-04-17,C01059,Customer 1059,Mid-Market,Energy,West,Pune,SP004,Power Generation,Power Systems,2,144924.7571227717,0.04815331154103077,289849.5142455434,275892.3002860613,220511.3109301679,55380.9893558934,Completed,260966.24312690127
O0034491,2024-04-17,C01349,Customer 1349,Mid-Market,Healthcare,South,Chennai,SP048,Industrial Engines,Engines,1,249285.04831080686,0.08776080153175017,249285.04831080686,227407.5926611694,204936.15881498737,22471.433846182015,Completed,232753.99613516874
O0020386,2024-04-17,C01278,Customer 1278,Enterprise,Energy,North,Chandigarh,SP055,Service Contracts,Services,2,70870.4983542497,0.1198810202770885,141740.9967084994,124748.94140799307,81832.42312602606,42916.518281967015,Completed,132792.25161709165
O0026675,2024-04-17,C01845,Customer 1845,Mid-Market,Healthcare,North,Lucknow,SP037,Industrial Engines,Engines,1,267101.66006029997,0.10224825156765982,267101.66006029997,239790.98232831486,196999.9882476381,42790.994080676755,Completed,259405.67048522938
O0009912,2024-04-17,C00268,Customer 0268,Mid-Market,Manufacturing,North,Delhi,SP024,Aftermarket Parts,Components,1,25707.247714470137,0.1222885148171532,25707.247714470137,22563.54657143093,15104.777334125569,7458.76923730536,Completed,21889.95397063664
O0030887,2024-04-17,C01385,Customer 1385,SMB,Automotive,Central,Nagpur,SP052,Aftermarket Parts,Components,1,25646.15941132077,0.047107383886430626,25646.15941132077,24438.035934719086,17175.278132129886,7262.7578025892,Cancelled,26755.265963034133
O0037432,2024-04-17,C00793,Customer 0793,SMB,Energy,South,Hyderabad,SP039,Industrial Engines,Engines,3,227308.69020342393,0.040483081104993934,681926.0706102718,654319.6021861463,539402.2475585579,114917.35462758841,Completed,669702.8026910045
O0040826,2024-04-17,C00988,Customer 0988,Enterprise,Automotive,North,Lucknow,SP015,Aftermarket Parts,Components,2,30473.196316947746,0.07532527784066576,60946.39263389549,56355.58867536101,42107.593445602404,14247.995229758606,Completed,54673.19768133201
O0049098,2024-04-17,C02038,Customer 2038,Mid-Market,Energy,North,Delhi,SP056,Cooling Systems,Components,1,35717.79786527787,0.05591591853674668,35717.79786527787,33720.60438953101,27265.2738642804,6455.330525250607,Completed,32713.938636024912
O0021463,2024-04-17,C02007,Customer 2007,SMB,Logistics,West,Ahmedabad,SP006,Telematics,Digital,2,60334.31616131318,0.12781076098408678,120668.63232262636,105245.88259856252,65082.554021486816,40163.3285770757,Cancelled,113620.5298138994
O0044054,2024-04-17,C01362,Customer 1362,SMB,Manufacturing,South,Bengaluru,SP028,Filtration,Components,1,46711.58535762146,0.0642417402251379,46711.58535762146,43710.751825572785,31086.508451676196,12624.243373896588,Returned,44647.85662816761
O0020082,2024-04-17,C01238,Customer 1238,SMB,Automotive,South,Hyderabad,SP059,Engine Systems,Powertrain,2,244348.6564027357,0.09982270860681955,488697.3128054714,439914.2233523551,374833.9126159202,65080.31073643494,Completed,473287.02181511495
O0007970,2024-04-17,C00708,Customer 0708,Enterprise,Energy,East,Guwahati,SP049,Service Contracts,Services,4,64778.50118261585,0.09711988029791185,259114.0047304634,233948.88360752823,153555.23297751398,80393.65063001425,Completed,243036.93063633988
O0038413,2024-04-17,C01432,Customer 1432,SMB,Manufacturing,West,Mumbai,SP027,Service Contracts,Services,1,63479.91871041667,0.22041417888704273,63479.91871041667,49488.04455204396,31635.68136336874,17852.36318867522,Completed,48504.36503759128
O0029064,2024-04-17,C00717,Customer 0717,Mid-Market,Construction,West,Mumbai,SP036,Cooling Systems,Components,1,33140.3395975253,0.06559613681358648,33140.3395975253,30966.461347237313,25147.530541913282,5818.930805324031,Completed,29504.939278384834
O0043839,2024-04-17,C00574,Customer 0574,Enterprise,Automotive,East,Guwahati,SP008,Cooling Systems,Components,3,34165.75872666786,0.05879395433054599,102497.27618000358,96471.0560052711,76788.12139447857,19682.934610792523,Completed,93986.47032060636
O0008842,2024-04-17,C00713,Customer 0713,SMB,Automotive,East,Guwahati,SP058,Telematics,Digital,1,59722.07641623464,0.1899273316258731,59722.07641623464,48379.221803342705,29900.63179264531,18478.590010697397,Completed,46577.07134098876
O0006567,2024-04-17,C01528,Customer 1528,Mid-Market,Healthcare,West,Pune,SP029,Aftermarket Parts,Components,1,26538.721340799828,0.05109541515793468,26538.721340799828,25182.71435613092,18387.10412578126,6795.610230349659,Completed,23994.167419095214
O0008010,2024-04-18,C01011,Customer 1011,Mid-Market,Manufacturing,West,Mumbai,SP053,Filtration,Components,1,40317.43563685668,0.10028366015838742,40317.43563685668,36274.25562299249,27524.069766025852,8750.185856966636,Completed,34562.22193177677
O0011701,2024-04-18,C01758,Customer 1758,Mid-Market,Energy,Central,Nagpur,SP058,Service Contracts,Services,1,66527.76388949291,0.05062353056211309,66527.76388949291,63159.89360100412,41202.009339733064,21957.884261271058,Completed,65315.471924033496
O0024893,2024-04-18,C01351,Customer 1351,SMB,Energy,East,Guwahati,SP021,Service Contracts,Services,1,69320.66661681031,0.05218934110495016,69320.66661681031,65702.86670112307,44578.21556405942,21124.65113706365,Completed,68255.17955382838
O0041314,2024-04-18,C00902,Customer 0902,SMB,Construction,South,Chennai,SP015,Filtration,Components,1,45685.58072027852,0.020177616790855335,45685.58072027852,44763.754579637054,35325.600024071675,9438.15455556538,Completed,45723.43446723423
O0013792,2024-04-18,C00882,Customer 0882,Enterprise,Healthcare,West,Ahmedabad,SP052,Service Contracts,Services,1,72112.94658636305,0.01914260360122816,72112.94658636305,70732.51703534376,43255.81296269162,27476.704072652137,Completed,69326.55871463922
O0034128,2024-04-18,C01340,Customer 1340,Mid-Market,Healthcare,South,Bengaluru,SP026,Telematics,Digital,2,66302.93442860048,0.1330339311552186,132605.86885720096,114964.78882887412,71221.79772377267,43742.99110510145,Completed,122927.1852106959
O0041596,2024-04-18,C02050,Customer 2050,Enterprise,Construction,South,Bengaluru,SP026,Cooling Systems,Components,3,38534.71899752827,0.08564868297021981,115604.1569925848,105702.81320028739,84819.08459145456,20883.728608832826,Completed,107968.95161614097
O0038243,2024-04-18,C01716,Customer 1716,Mid-Market,Automotive,East,Kolkata,SP024,Cooling Systems,Components,4,34006.86625684503,0.0643846022889962,136027.46502738012,127269.39079121192,100741.6354319369,26527.75535927502,Completed,123991.6024104299
O0008936,2024-04-18,C00094,Customer 0094,Enterprise,Automotive,South,Bengaluru,SP047,Filtration,Components,1,45330.84848101132,0.08314662890479242,45330.84848101132,41561.741244421304,30920.67342303107,10641.067821390236,Completed,42452.77390109513
O0017461,2024-04-18,C01043,Customer 1043,Mid-Market,Logistics,West,Ahmedabad,SP029,Power Generation,Power Systems,4,132255.57965566876,0.011390508347688788,529022.318622675,522996.4854862897,438979.8232447431,84016.66224154661,Completed,494701.8377983544
O0034009,2024-04-18,C00756,Customer 0756,SMB,Energy,South,Chennai,SP032,Power Generation,Power Systems,1,160451.21888992912,0.10678492141966447,160451.21888992912,143317.44808907865,122739.08279015712,20578.365298921533,Completed,156203.3721023533
O0046767,2024-04-18,C00801,Customer 0801,Mid-Market,Energy,East,Bhubaneswar,SP028,Power Generation,Power Systems,1,134480.76687226386,0.06316388965296692,134480.76687226386,125986.43855309782,101128.53403912239,24857.90451397543,Completed,133241.46519679594
O0009932,2024-04-18,C00981,Customer 0981,Enterprise,Logistics,Central,Indore,SP045,Telematics,Digital,1,62384.056765703324,0.13075199635209445,62384.056765703324,54227.21680304523,31530.321102926173,22696.895700119057,Completed,56242.88280574965
O0020632,2024-04-18,C00969,Customer 0969,SMB,Logistics,West,Pune,SP036,Cooling Systems,Components,1,35567.505459497865,0.1287649530289746,35567.505459497865,30987.657289647825,23054.16139618997,7933.4958934578535,Completed,29525.13483727539
O0016818,2024-04-18,C01362,Customer 1362,SMB,Manufacturing,South,Bengaluru,SP021,Power Generation,Power Systems,1,169114.63483294216,0.029139039190109267,169114.63483294216,164186.79686092405,139520.43170131563,24666.365159608424,Completed,178949.12075478674
O0031372,2024-04-18,C01331,Customer 1331,Mid-Market,Automotive,East,Guwahati,SP034,Filtration,Components,3,37755.592468606774,0.06366368766209642,113266.77740582032,106055.79666656398,76952.41802349503,29103.37864306895,Completed,103324.35860540021
O0011686,2024-04-18,C00358,Customer 0358,Mid-Market,Healthcare,East,Kolkata,SP010,Cooling Systems,Components,2,32922.80467721284,0.0922568455149908,65845.60935442567,59770.90114437399,46622.781875535344,13148.119268838644,Completed,58231.51791906018
O0034305,2024-04-18,C00826,Customer 0826,Enterprise,Logistics,North,Chandigarh,SP021,Power Generation,Power Systems,4,154180.60555657567,0.059180855437015095,616722.4222263027,580224.261711762,501143.1142767263,79081.14743503573,Completed,585887.4494158361
