customer_id,customer_name,segment,region,revenue,orders,units,avg_order_value
C00707,Customer 0707,Mid-Market,East,3547056.106684889,17,38,208650.3592167582
C00708,Customer 0708,Enterprise,East,5915354.508984114,21,57,281683.5480468626
C00709,Customer 0709,Enterprise,South,7508503.9650927745,25,80,300340.158603711
C00710,Customer 0710,Mid-Market,West,4382128.29173358,18,35,243451.57176297664
C00711,Customer 0711,Mid-Market,Central,3667664.777785422,18,40,203759.15432141232
C00712,Customer 0712,Enterprise,East,2946644.043173121,12,28,245553.67026442674
C00713,Customer 0713,SMB,East,3326692.163387521,22,38,151213.28015397824
C00714,Customer 0714,Enterprise,Central,5490582.820234922,18,56,305032.3789019401
C00715,Customer 0715,Mid-Market,East,4819075.47766855,23,56,209525.0207681978
C00716,Customer 0716,Mid-Market,North,5407944.74015393,25,49,216317.7896061572
C00717,Customer 0717,Mid-Market,West,3482847.3277830207,18,36,193491.51821016782
C00718,Customer 0718,Mid-Market,North,2395532.8736059438,15,30,159702.1915737296
C00719,Customer 0719,Enterprise,West,4579503.831718547,19,51,241026.51745887092
C00720,Customer 0720,SMB,Central,4288477.0224496145,29,44,147878.51801550394
C00721,Customer 0721,Mid-Market,West,5176460.16129547,27,60,191720.74671464704
C00722,Customer 0722,Enterprise,South,7688469.919389881,32,73,240264.6849809338
C00723,Customer 0723,Mid-Market,North,3522786.4609390628,21,45,167751.73623519347
C00724,Customer 0724,SMB,Central,2539384.1139396257,20,29,126969.20569698128
C00725,Customer 0725,SMB,North,2332893.8098783283,18,27,129605.21165990713
C00726,Customer 0726,SMB,North,2870466.2826839625,19,26,151077.17277284013
C00727,Customer 0727,Mid-Market,South,4596263.966030021,18,40,255347.99811277897
C00728,Customer 0728,Mid-Market,North,3439455.192727087,16,37,214965.94954544294
C00729,Customer 0729,Mid-Market,South,3998412.2050643256,19,33,210442.7476349645
C00730,Customer 0730,SMB,West,2547497.593043655,20,32,127374.87965218276
C00731,Customer 0731,Mid-Market,South,4969366.526526434,20,40,248468.32632632172
C00732,Customer 0732,Mid-Market,North,4705989.695311779,24,42,196082.90397132412
C00733,Customer 0733,Mid-Market,North,3343869.8455328005,16,30,208991.86534580003
C00734,Customer 0734,Mid-Market,South,3251622.8453677003,18,34,180645.7136315389
C00735,Customer 0735,Enterprise,North,7843848.138335597,28,72,280137.4335119856
C00736,Customer 0736,Mid-Market,East,3261542.3818961005,17,32,191855.43422918237
C00737,Customer 0737,Mid-Market,North,2458607.751506845,20,35,122930.38757534225
C00738,Customer 0738,SMB,South,5240444.498123086,36,53,145567.90272564127
C00739,Customer 0739,Mid-Market,South,2672168.628817726,20,34,133608.43144088628
C00740,Customer 0740,SMB,South,3506134.099282492,24,30,146088.92080343715
C00741,Customer 0741,Mid-Market,North,2508135.098655954,16,25,156758.44366599713
C00742,Customer 0742,SMB,North,3005488.7951155067,18,29,166971.59972863927
C00743,Customer 0743,Enterprise,Central,8750762.225013891,27,74,324102.3046301441
C00744,Customer 0744,SMB,North,3898486.2561060525,26,40,149941.77908100202
C00745,Customer 0745,Mid-Market,West,3681455.258972623,20,37,184072.76294863113
C00746,Customer 0746,Mid-Market,West,2156828.8020403413,18,25,119823.82233557451
C00747,Customer 0747,Mid-Market,South,4488540.127638869,22,37,204024.55125631223
C00748,Customer 0748,Mid-Market,South,2554874.638292111,20,43,127743.73191460555
C00749,Customer 0749,Mid-Market,East,2482671.4571116315,15,30,165511.43047410875
C00750,Customer 0750,SMB,Central,1972588.7857813295,21,28,93932.79932292046
C00751,Customer 0751,SMB,South,3665222.893374328,19,30,192906.46807233305
C00752,Customer 0752,Mid-Market,South,6062688.791525219,26,54,233180.33813558533
C00753,Customer 0753,Mid-Market,South,2332742.460455718,19,36,122775.91897135357
C00754,Customer 0754,Mid-Market,West,3348547.1959530204,24,43,139522.79983137586
C00755,Customer 0755,SMB,East,4242168.063163815,31,50,136844.1310698005
C00756,Customer 0756,SMB,South,2498099.936152311,21,30,118957.13981677672
C00757,Customer 0757,Mid-Market,South,3977615.1741056945,20,38,198880.75870528474
C00758,Customer 0758,SMB,Central,2332014.2064706516,26,36,89692.85409502506
C00759,Customer 0759,Mid-Market,North,4594938.559245479,27,47,170182.90960168443
C00760,Customer 0760,SMB,West,1275186.2655972592,11,13,115926.02414520537
C00761,Customer 0761,SMB,East,2292013.8331233244,17,25,134824.34312490144
C00762,Customer 0762,SMB,North,3142087.652671609,23,36,136612.50663789603
C00763,Customer 0763,Enterprise,North,5813659.929897202,21,54,276840.9490427239
C00764,Customer 0764,Mid-Market,North,2531726.7620944614,19,29,133248.77695234006
C00765,Customer 0765,Enterprise,Central,3190194.8454667474,20,55,159509.74227333738
C00766,Customer 0766,SMB,North,3192827.3176418655,19,30,168043.5430337824
C00767,Customer 0767,Mid-Market,North,3546644.4124242305,27,49,131357.2004601567
C00768,Customer 0768,Mid-Market,North,5427235.116312491,28,67,193829.82558258896
C00769,Customer 0769,SMB,North,4686861.88075456,22,34,213039.17639793456
C00770,Customer 0770,Enterprise,West,6800447.646058773,30,85,226681.5882019591
C00771,Customer 0771,Mid-Market,South,3172267.982284646,19,32,166961.4727518235
C00772,Customer 0772,Mid-Market,West,1990490.756522064,19,27,104762.67139589811
C00773,Customer 0773,Mid-Market,West,5424373.811134003,33,65,164374.96397375767
C00774,Customer 0774,Enterprise,Central,6001643.0480238255,32,75,187551.34525074455
C00775,Customer 0775,Enterprise,North,7502475.191223542,30,77,250082.50637411806
C00776,Customer 0776,Mid-Market,Central,4905245.120025795,20,45,245262.25600128976
C00777,Customer 0777,Mid-Market,West,5841917.286664706,24,63,243413.22027769606
C00778,Customer 0778,Mid-Market,North,3516742.3370772447,23,43,152901.8407424889
C00779,Customer 0779,Enterprise,East,5918041.280544242,20,57,295902.0640272121
C00780,Customer 0780,Mid-Market,Central,3566367.577562186,21,43,169827.02750296122
C00781,Customer 0781,Mid-Market,South,3603871.746278185,24,46,150161.32276159103
C00782,Customer 0782,Mid-Market,Central,4795196.970839778,22,53,217963.49867453537
C00783,Customer 0783,SMB,South,2460003.853439123,24,32,102500.16055996345
C00784,Customer 0784,Mid-Market,West,4739956.196685285,33,61,143635.03626319047
C00785,Customer 0785,Mid-Market,Central,4112261.3305434175,23,52,178793.97089319208
C00786,Customer 0786,SMB,South,3347521.090797501,23,35,145544.39525206527
C00787,Customer 0787,Mid-Market,East,2147402.641845182,12,22,178950.22015376517
C00788,Customer 0788,Mid-Market,South,2807093.255142489,14,35,200506.66108160635
C00789,Customer 0789,Enterprise,East,5709935.870116449,29,85,196894.34034884308
C00790,Customer 0790,Enterprise,West,3819034.679115521,17,45,224649.09877150122
C00791,Customer 0791,Enterprise,North,6665113.784441141,15,46,444340.9189627428
C00792,Customer 0792,SMB,South,2870377.5609480795,18,28,159465.42005267108
C00793,Customer 0793,SMB,South,4175244.018406774,28,35,149115.85780024194
C00794,Customer 0794,Enterprise,North,4780608.051857576,19,51,251610.95009776714
C00795,Customer 0795,Enterprise,North,4921337.5711657,25,66,196853.50284662802
C00796,Customer 0796,Mid-Market,South,4113598.374972015,26,46,158215.32211430828
C00797,Customer 0797,Mid-Market,North,4216365.839213114,18,39,234242.5466229508
C00798,Customer 0798,Mid-Market,North,3498302.1499370765,18,34,194350.1194409487
C00799,Customer 0799,Mid-Market,East,3808879.3372493116,20,45,190443.96686246558
C00800,Customer 0800,SMB,East,2432496.5842751283,20,33,121624.82921375641
C00801,Customer 0801,Mid-Market,East,2988148.768688411,20,40,149407.43843442056
C00802,Customer 0802,Mid-Market,South,3239809.977959687,23,42,140861.3033895516
C00803,Customer 0803,Mid-Market,Central,3080678.9519556095,23,38,133942.56312850476
C00804,Customer 0804,Mid-Market,West,4132700.434371045,24,44,172195.85143212686
C00805,Customer 0805,SMB,North,1932458.636497685,13,22,148650.66434597576
C00806,Customer 0806,Enterprise,North,9349311.70211857,28,84,333903.9893613775
C00807,Customer 0807,SMB,East,2317758.8585846787,18,22,128764.38103248215
C00808,Customer 0808,SMB,North,5883352.782475883,33,50,178283.41765078434
C00809,Customer 0809,SMB,West,3080319.2499003736,21,32,146681.86904287493
C00810,Customer 0810,Mid-Market,Central,5967406.934460564,28,66,213121.67623073442
C00811,Customer 0811,Mid-Market,North,2291946.209710014,15,28,152796.4139806676
C00812,Customer 0812,SMB,North,2539156.4109251434,21,29,120912.21004405445
C00813,Customer 0813,SMB,Central,1195257.9723686809,11,16,108659.81566988007
C00814,Customer 0814,Mid-Market,West,3465579.092731508,23,50,150677.35185789166
C00815,Customer 0815,SMB,North,2722479.354135626,20,29,136123.9677067813
C00816,Customer 0816,Mid-Market,Central,3353947.1766009447,19,35,176523.53561057604
C00817,Customer 0817,Mid-Market,Central,4839507.2100378815,23,53,210413.35695816876
C00818,Customer 0818,SMB,West,2039599.7550265866,15,26,135973.31700177243
C00819,Customer 0819,Mid-Market,West,2620683.8777032327,11,28,238243.98888211205
C00820,Customer 0820,Mid-Market,South,3575012.6316527524,19,38,188158.5595606712
C00821,Customer 0821,SMB,North,2488602.7220903025,20,30,124430.13610451513
C00822,Customer 0822,SMB,West,4417680.564031059,26,37,169910.7909242715
C00823,Customer 0823,SMB,South,3029962.857387147,18,28,168331.2698548415
C00824,Customer 0824,Mid-Market,East,3998493.3344096034,25,38,159939.73337638413
C00825,Customer 0825,SMB,Central,2291595.7873744164,17,25,134799.7521984951
C00826,Customer 0826,Enterprise,North,5513449.11371694,18,46,306302.72853983
C00827,Customer 0827,Mid-Market,West,4597336.26788778,14,35,328381.1619919843
C00828,Customer 0828,Mid-Market,South,3805429.647139829,21,53,181210.9355780871
C00829,Customer 0829,SMB,Central,2646212.9535488263,24,34,110258.87306453443
C00830,Customer 0830,SMB,South,3505768.2710254467,27,39,129843.26929723877
C00831,Customer 0831,SMB,West,4087619.9079616484,23,35,177722.6046939847
C00832,Customer 0832,Mid-Market,West,3079014.6538704024,18,38,171056.36965946679
C00833,Customer 0833,Mid-Market,South,5088952.874950691,28,49,181748.3169625247
C00834,Customer 0834,Mid-Market,East,2128248.2124719336,16,33,133015.51327949585
C00835,Customer 0835,Mid-Market,East,3172035.7449347936,22,33,144183.44295158153
C00836,Customer 0836,Enterprise,West,3688646.7157252333,13,30,283742.0550557872
C00837,Customer 0837,Mid-Market,East,3893951.488288398,23,42,169302.2386212347
C00838,Customer 0838,SMB,Central,1414649.1155999068,12,18,117887.42629999224
C00839,Customer 0839,SMB,South,1775507.2695299468,14,21,126821.94782356764
C00840,Customer 0840,SMB,West,2287369.3165007667,21,34,108922.34840479841
C00841,Customer 0841,Mid-Market,North,4855111.992884288,21,44,231195.80918496609
C00842,Customer 0842,Mid-Market,East,2433889.2956402837,19,29,128099.43661264652
C00843,Customer 0843,Enterprise,West,7672895.630774475,30,83,255763.1876924825
C00844,Customer 0844,Mid-Market,South,5116897.260789128,25,51,204675.89043156512
C00845,Customer 0845,Mid-Market,North,1810253.3739840956,18,29,100569.63188800531
C00846,Customer 0846,Mid-Market,Central,2932467.882074196,26,48,112787.22623362292
C00847,Customer 0847,Enterprise,South,6053542.002352439,20,63,302677.10011762194
C00848,Customer 0848,Mid-Market,East,3151172.2337751095,21,45,150055.8206559576
C00849,Customer 0849,Mid-Market,North,5325371.197570806,25,53,213014.84790283226
C00850,Customer 0850,Mid-Market,Central,3847148.3788212305,19,38,202481.49362217003
C00851,Customer 0851,Mid-Market,North,3315304.888130905,13,31,255023.45293314656
C00852,Customer 0852,Mid-Market,North,5552751.306765174,23,52,241423.96985935536
C00853,Customer 0853,Mid-Market,Central,4736411.400998068,23,51,205930.93047817686
C00854,Customer 0854,Mid-Market,Central,3588390.1267223624,22,42,163108.64212374375
C00855,Customer 0855,Mid-Market,North,4481462.150386187,23,48,194846.18045157337
C00856,Customer 0856,Enterprise,West,4820865.720299783,18,45,267825.87334998796
C00857,Customer 0857,SMB,East,1822754.3085984555,15,23,121516.95390656371
C00858,Customer 0858,Enterprise,Central,5093372.583680936,23,60,221450.98189917114
C00859,Customer 0859,Mid-Market,South,4188113.3667574083,22,39,190368.78939806402
C00860,Customer 0860,Enterprise,West,4292566.671968636,17,45,252503.92188050802
C00861,Customer 0861,Mid-Market,East,7259690.202429923,35,77,207419.72006942637
C00862,Customer 0862,Mid-Market,East,4027288.586121059,19,40,211962.55716426627
C00863,Customer 0863,SMB,East,2462950.4522841247,16,26,153934.4032677578
C00864,Customer 0864,Mid-Market,West,3687857.9229214573,20,42,184392.89614607286
C00865,Customer 0865,Mid-Market,North,4237536.517846243,23,46,184240.71816722798
C00866,Customer 0866,Mid-Market,Central,3045903.6711400435,16,30,190368.97944625272
C00867,Customer 0867,Enterprise,Central,5613672.078567408,23,57,244072.69906814818
C00868,Customer 0868,Mid-Market,East,3258923.3068616576,22,39,148132.87758462082
C00869,Customer 0869,Mid-Market,North,5136203.691810732,21,35,244581.12818146343
C00870,Customer 0870,Mid-Market,North,5625527.194571197,21,49,267882.2473605332
C00871,Customer 0871,SMB,East,3004086.4943206375,20,27,150204.32471603187
C00872,Customer 0872,SMB,North,3888395.4734449717,24,37,162016.47806020716
C00873,Customer 0873,SMB,Central,3668101.35646526,28,36,131003.6198737593
C00874,Customer 0874,Mid-Market,South,7504732.000477428,29,66,258783.86208542853
C00875,Customer 0875,SMB,East,2107620.3031312083,21,36,100362.87157767659
C00876,Customer 0876,Mid-Market,Central,4834584.332383413,28,61,172663.72615655046
C00877,Customer 0877,Mid-Market,South,3439173.755312241,17,34,202304.3385477789
C00878,Customer 0878,SMB,South,2474017.8056879104,21,28,117810.3716994243
C00879,Customer 0879,Mid-Market,West,4103006.1765854256,23,50,178391.5728950185
C00880,Customer 0880,SMB,West,2344867.4888308216,17,23,137933.38169593067
C00881,Customer 0881,SMB,South,4888038.032972778,26,37,188001.46280664532
C00882,Customer 0882,Enterprise,West,3585975.060143033,18,35,199220.83667461295
C00883,Customer 0883,Mid-Market,Central,3487335.3714723736,19,34,183543.9669195986
C00884,Customer 0884,Mid-Market,West,5855176.7156746425,32,66,182974.27236483258
C00885,Customer 0885,SMB,North,3588397.725208666,25,41,143535.90900834664
C00886,Customer 0886,SMB,South,4342650.200285497,28,41,155094.65001019632
C00887,Customer 0887,Enterprise,South,6031617.371463463,16,42,376976.0857164664
C00888,Customer 0888,Enterprise,North,4204750.7927416945,17,47,247338.28192598204
C00889,Customer 0889,Enterprise,North,3468650.968062639,18,40,192702.8315590355
C00890,Customer 0890,Mid-Market,East,1758184.038744122,16,25,109886.50242150763
C00891,Customer 0891,Enterprise,South,6777428.39450754,19,55,356706.75760566
C00892,Customer 0892,SMB,Central,2268588.3174833995,18,23,126032.68430463331
C00893,Customer 0893,Mid-Market,South,6061785.883448315,28,68,216492.35298029697
C00894,Customer 0894,SMB,North,5083939.513145857,25,43,203357.58052583426
C00895,Customer 0895,Mid-Market,East,3421031.6798729682,14,26,244359.405705212
C00896,Customer 0896,Mid-Market,Central,2803880.441630499,22,33,127449.1109832045
C00897,Customer 0897,Enterprise,South,10098692.590841353,39,110,258940.83566259878
C00898,Customer 0898,SMB,North,3826739.9386858703,23,40,166379.99733416826
C00899,Customer 0899,Enterprise,North,7053729.22562328,21,66,335891.86788682285
C00900,Customer 0900,Enterprise,West,4492788.49949634,25,70,179711.53997985358
C00901,Customer 0901,Enterprise,West,4713889.760239489,24,46,196412.07334331205
C00902,Customer 0902,SMB,South,5082298.838585813,29,41,175251.68408916594
C00903,Customer 0903,Enterprise,North,9191600.870472226,27,79,340429.66186934174
C00904,Customer 0904,Mid-Market,West,3767620.252941043,24,46,156984.1772058768
C00905,Customer 0905,SMB,Central,2525237.4249046417,30,40,84174.58083015472
C00906,Customer 0906,SMB,West,2685741.146483619,21,31,127892.43554683901
C00907,Customer 0907,Enterprise,West,6868858.145779031,27,74,254402.15354737153
C00908,Customer 0908,Enterprise,North,4777465.387277622,19,51,251445.5466988222
C00909,Customer 0909,Mid-Market,South,2341927.43208062,19,32,123259.33853055895
C00910,Customer 0910,Enterprise,South,5867780.429096646,28,69,209563.58675345164
C00911,Customer 0911,Mid-Market,East,2384684.681950138,20,36,119234.2340975069
C00912,Customer 0912,Mid-Market,Central,2348571.0735070347,14,24,167755.0766790739
C00913,Customer 0913,Mid-Market,Central,4494301.8288062215,24,50,187262.57620025924
C00914,Customer 0914,Enterprise,Central,4339775.224148378,19,42,228409.22232359883
C00915,Customer 0915,Mid-Market,Central,2299366.3369215867,14,25,164240.45263725618
C00916,Customer 0916,Enterprise,Central,6042278.569498431,25,67,241691.14277993725
C00917,Customer 0917,Mid-Market,North,3926979.139980319,25,60,157079.16559921275
C00918,Customer 0918,Enterprise,North,5407320.054337456,22,62,245787.27519715708
C00919,Customer 0919,SMB,South,4735451.973809275,32,51,147982.87418153984
C00920,Customer 0920,Mid-Market,West,5662398.715178162,20,46,283119.9357589081
C00921,Customer 0921,Enterprise,North,5340145.443887536,21,63,254292.64018512078
C00922,Customer 0922,Enterprise,Central,4713090.62685931,26,64,181272.71641766577
C00923,Customer 0923,Mid-Market,West,6466128.36760025,31,60,208584.78605162096
C00924,Customer 0924,Enterprise,West,5442890.943825261,26,67,209341.95937789464
C00925,Customer 0925,Enterprise,North,2976055.0736978855,16,40,186003.44210611784
C00926,Customer 0926,SMB,South,5366474.292771783,32,50,167702.3216491182
C00927,Customer 0927,Mid-Market,North,3504945.400974012,24,41,146039.3917072505
C00928,Customer 0928,Enterprise,Central,7993993.2048210455,26,85,307461.27710850176
C00929,Customer 0929,Mid-Market,West,5344335.606357836,23,55,232362.41766773202
C00930,Customer 0930,Mid-Market,East,2985900.4853992076,18,37,165883.36029995597
C00931,Customer 0931,SMB,South,2350907.237288841,18,20,130605.95762715784
C00932,Customer 0932,Enterprise,South,6575604.329142439,24,73,273983.5137142683
C00933,Customer 0933,SMB,South,2149928.6330324556,16,23,134370.53956452847
C00934,Customer 0934,SMB,East,3297655.9840226173,23,30,143376.34713141815
C00935,Customer 0935,Enterprise,East,4731120.1268369565,19,55,249006.32246510297
C00936,Customer 0936,Enterprise,North,3989589.1159977606,18,49,221643.83977765337
C00937,Customer 0937,Mid-Market,Central,5497147.071007715,29,65,189556.79555199016
C00938,Customer 0938,SMB,North,3187547.254993733,18,23,177085.95861076296
C00939,Customer 0939,Mid-Market,Central,2955825.1920206123,21,40,140753.5805724101
C00940,Customer 0940,Mid-Market,North,2166542.737977636,19,34,114028.56515671768
C00941,Customer 0941,SMB,South,870174.3708895018,14,15,62155.312206392984
C00942,Customer 0942,SMB,Central,1663692.7129083788,16,28,103980.79455677368
C00943,Customer 0943,Mid-Market,North,4623467.7105115,18,38,256859.31725063888
C00944,Customer 0944,Mid-Market,South,3157634.819089296,15,29,210508.9879392864
C00945,Customer 0945,SMB,South,3911382.713563191,22,34,177790.1233437814
C00946,Customer 0946,Mid-Market,South,5811339.293606925,24,45,242139.13723362188
C00947,Customer 0947,SMB,East,2925110.41763312,26,35,112504.24683204308
C00948,Customer 0948,Enterprise,Central,4821312.962552144,29,79,166252.17112248772
C00949,Customer 0949,Enterprise,Central,4220847.4419433065,21,54,200992.73533063364
C00950,Customer 0950,SMB,South,2284892.1676840675,16,24,142805.76048025422
C00951,Customer 0951,Mid-Market,West,4377004.261251132,25,49,175080.1704500453
C00952,Customer 0952,Enterprise,South,5359801.49316229,21,49,255228.64253153763
C00953,Customer 0953,Enterprise,South,6436825.678011098,20,55,321841.2839005549
C00954,Customer 0954,Mid-Market,North,2771373.6301080342,18,30,153965.20167266857
C00955,Customer 0955,SMB,Central,1569945.2504973006,11,18,142722.2954997546
C00956,Customer 0956,Enterprise,Central,6936486.388180591,23,66,301586.36470350396
C00957,Customer 0957,Enterprise,East,3055388.9563056272,11,31,277762.63239142066
C00958,Customer 0958,Mid-Market,West,3308187.4650299563,13,30,254475.9588484582
C00959,Customer 0959,SMB,West,1836175.9980822096,16,26,114760.9998801381
C00960,Customer 0960,Mid-Market,West,5004577.721304406,22,55,227480.80551383665
C00961,Customer 0961,SMB,West,4783727.279153811,31,47,154313.78319851003
C00962,Customer 0962,SMB,South,3550294.016905859,16,28,221893.3760566162
C00963,Customer 0963,Mid-Market,North,5861571.566420241,26,50,225445.06024693235
C00964,Customer 0964,SMB,North,2454588.889992788,20,27,122729.4444996394
C00965,Customer 0965,Mid-Market,Central,1982811.4767713926,15,19,132187.4317847595
C00966,Customer 0966,Mid-Market,West,4293430.211362002,22,53,195155.91869827284
C00967,Customer 0967,Mid-Market,Central,3681071.1155659044,23,51,160046.57024199585
C00968,Customer 0968,SMB,North,2744024.3884643526,18,23,152445.7993591307
C00969,Customer 0969,SMB,West,1800807.6139176546,21,31,85752.74351988832
C00970,Customer 0970,SMB,North,2807514.8283285704,27,38,103982.03067883594
C00971,Customer 0971,SMB,South,2240487.6248177276,16,20,140030.47655110797
C00972,Customer 0972,Mid-Market,North,3922139.4650039673,16,33,245133.71656274796
C00973,Customer 0973,SMB,North,5101418.071130385,34,52,150041.70797442307
C00974,Customer 0974,SMB,Central,1900372.5574637048,17,23,111786.62102727675
C00975,Customer 0975,Enterprise,South,3000137.329083721,13,30,230779.79454490164
C00976,Customer 0976,Enterprise,West,7296074.317092774,23,75,317220.62248229457
C00977,Customer 0977,Mid-Market,West,4560835.696260646,29,51,157270.1964227809
C00978,Customer 0978,SMB,South,2260893.4196307566,18,23,125605.18997948647
C00979,Customer 0979,Mid-Market,West,2622500.8828953174,18,35,145694.4934941843
C00980,Customer 0980,SMB,North,2148320.1747284266,14,17,153451.44105203048
C00981,Customer 0981,Enterprise,Central,4662442.024658197,22,45,211929.18293900893
C00982,Customer 0982,Mid-Market,East,3980144.870342249,23,46,173049.77697140214
C00983,Customer 0983,Mid-Market,East,2959794.901794357,20,35,147989.74508971785
C00984,Customer 0984,Enterprise,West,6263413.646020734,24,69,260975.56858419723
C00985,Customer 0985,SMB,North,2437237.9659214993,21,24,116058.95075816664
C00986,Customer 0986,Enterprise,Central,4041344.381252192,23,50,175710.62527183443
C00987,Customer 0987,SMB,South,2788424.9528644853,19,28,146759.20804549922
C00988,Customer 0988,Enterprise,North,3763940.807938356,18,52,209107.822663242
C00989,Customer 0989,SMB,South,1991266.7169381203,18,22,110625.92871878446
C00990,Customer 0990,Mid-Market,East,4358083.113705376,27,64,161410.4856927917
C00991,Customer 0991,Enterprise,West,4826316.584715322,22,50,219378.02657796917
C00992,Customer 0992,Enterprise,East,4963279.513576553,25,67,198531.18054306213
C00993,Customer 0993,Enterprise,East,5030999.873763561,25,66,201239.99495054246
C00994,Customer 0994,Mid-Market,North,4208919.263407431,29,53,145135.14701404932
C00995,Customer 0995,SMB,Central,2537699.1823838716,22,30,115349.96283563053
C00996,Customer 0996,Mid-Market,South,2467170.4984050896,16,34,154198.1561503181
C00997,Customer 0997,Mid-Market,West,3008458.4021931803,18,37,167136.57789962113
C00998,Customer 0998,Mid-Market,North,3135396.6341739264,27,48,116125.80126570098
C00999,Customer 0999,Mid-Market,Central,2688988.4259352135,21,37,128047.06790167683
C01000,Customer 1000,Mid-Market,South,4133774.2514761453,25,39,165350.97005904582
C01001,Customer 1001,Mid-Market,North,3747206.936898669,21,46,178438.42556660328
C01002,Customer 1002,SMB,South,2934063.1149024516,18,24,163003.50638346953
C01003,Customer 1003,SMB,North,2317126.9830060345,22,29,105323.95377300157
C01004,Customer 1004,Mid-Market,North,5353013.851017963,27,52,198259.77225992456
C01005,Customer 1005,Enterprise,West,4673686.32135626,23,62,203203.7531024461
C01006,Customer 1006,Enterprise,South,6098818.639853892,24,63,254117.4433272455
C01007,Customer 1007,Mid-Market,Central,1912533.586474792,13,22,147117.9681903686
C01008,Customer 1008,Mid-Market,South,5097253.537114691,22,44,231693.34259612233
C01009,Customer 1009,SMB,East,2427908.888725535,19,24,127784.67835397553
C01010,Customer 1010,Mid-Market,West,2797662.540567535,21,34,133222.0257413112
C01011,Customer 1011,Mid-Market,West,2814060.046021428,16,30,175878.75287633925
C01012,Customer 1012,SMB,West,2569100.334617768,17,23,151123.54909516283
C01013,Customer 1013,Mid-Market,West,1864759.621584177,12,20,155396.63513201475
C01014,Customer 1014,SMB,Central,1302293.712740548,17,20,76605.51251414989
C01015,Customer 1015,Enterprise,South,6327911.139637979,21,53,301329.1018875228
C01016,Customer 1016,Mid-Market,North,4629699.41514876,28,67,165346.4076838843
C01017,Customer 1017,SMB,East,1521226.4032628771,19,22,80064.54754015143
C01018,Customer 1018,SMB,Central,2894469.3716139747,23,30,125846.4944179989
C01019,Customer 1019,SMB,North,3566778.2249268554,23,31,155077.3141272546
C01020,Customer 1020,Mid-Market,South,3590453.880736812,19,37,188971.25688088484
C01021,Customer 1021,SMB,Central,2963674.647724246,21,31,141127.36417734507
C01022,Customer 1022,Mid-Market,East,3218576.5816213023,23,43,139938.11224440444
C01023,Customer 1023,Mid-Market,Central,4156346.4827522277,19,36,218755.07803959094
C01024,Customer 1024,Enterprise,West,7359007.501664077,21,57,350428.92865067034
C01025,Customer 1025,Enterprise,West,3772002.154037505,20,43,188600.10770187524
C01026,Customer 1026,Mid-Market,South,2827033.718571923,16,30,176689.6074107452
C01027,Customer 1027,Enterprise,Central,4356572.657736384,22,53,198026.02989710838
C01028,Customer 1028,SMB,South,1727890.7148322037,17,23,101640.63028424728
C01029,Customer 1029,SMB,East,2325022.1456024405,17,23,136766.00856484944
C01030,Customer 1030,SMB,South,2825103.6193746743,20,27,141255.1809687337
C01031,Customer 1031,Enterprise,West,7403431.901139999,25,77,296137.27604559995
C01032,Customer 1032,SMB,East,1991593.7741352536,22,36,90526.98973342062
C01033,Customer 1033,Enterprise,West,3535830.2189294877,15,35,235722.01459529917
C01034,Customer 1034,Mid-Market,Central,6558361.735092958,26,58,252244.68211895993
C01035,Customer 1035,SMB,South,2527772.915862887,17,21,148692.52446252276
C01036,Customer 1036,Enterprise,West,4240759.875529649,19,44,223197.88818577098
C01037,Customer 1037,Enterprise,South,6046526.7319623325,22,53,274842.12418010604
C01038,Customer 1038,Enterprise,South,5603818.947511868,16,50,350238.6842194917
C01039,Customer 1039,Mid-Market,South,2715189.279794882,16,30,169699.32998718013
C01040,Customer 1040,SMB,North,3422817.3564495873,20,29,171140.86782247937
C01041,Customer 1041,Enterprise,North,7564899.27632928,19,57,398152.59349101473
C01042,Customer 1042,Enterprise,East,2999523.202024505,21,52,142834.4381916431
C01043,Customer 1043,Mid-Market,West,3901148.915116205,19,41,205323.6271113792
C01044,Customer 1044,Mid-Market,East,4383975.590863543,22,47,199271.61776652467
C01045,Customer 1045,SMB,North,2033300.6126127634,18,20,112961.14514515352
C01046,Customer 1046,SMB,South,2122764.803253201,18,21,117931.37795851116
C01047,Customer 1047,SMB,North,4236607.986673297,27,38,156911.40691382583
C01048,Customer 1048,SMB,East,1734141.5016914972,15,22,115609.4334460998
C01049,Customer 1049,Mid-Market,Central,5033366.225054745,24,48,209723.59271061435
C01050,Customer 1050,SMB,South,3488509.0035541146,28,40,124589.6072697898
C01051,Customer 1051,Enterprise,East,5470926.421365913,16,50,341932.90133536956
C01052,Customer 1052,Enterprise,North,6665280.558425406,23,64,289794.8068880611
C01053,Customer 1053,Mid-Market,South,3163297.4057130003,18,30,175738.74476183334
C01054,Customer 1054,Enterprise,North,5492970.069111192,23,61,238824.78561353008
C01055,Customer 1055,SMB,South,3175917.028308174,19,26,167153.52780569336
C01056,Customer 1056,Mid-Market,East,3421443.6004066016,22,40,155520.16365484553
C01057,Customer 1057,SMB,Central,2669849.909320995,23,38,116080.43084004326
C01058,Customer 1058,Mid-Market,North,2748459.4167501447,19,35,144655.7587763234
C01059,Customer 1059,Mid-Market,West,4862058.3944070265,23,47,211393.8432350881
C01060,Customer 1060,SMB,East,3170404.102843518,24,30,132100.17095181326
